Img_name,Var_name,Band_001,Band_002,Band_003,Band_004,Band_005,Band_006,Band_007,Band_008,Band_009,Band_010,Band_011,Band_012,Band_013,Band_014,Band_015,Band_016,Band_017,Band_018,Band_019,Band_020,Band_021,Band_022,Band_023,Band_024,Band_025,Band_026,Band_027,Band_028,Band_029,Band_030,Band_031,Band_032,Band_033,Band_034,Band_035,Band_036,Band_037,Band_038,Band_039,Band_040,Band_041,Band_042,Band_043,Band_044,Band_045,Band_046,Band_047,Band_048,Band_049,Band_050,Band_051,Band_052,Band_053,Band_054,Band_055,Band_056,Band_057,Band_058,Band_059,Band_060,Band_061,Band_062,Band_063,Band_064,Band_065,Band_066,Band_067,Band_068,Band_069,Band_070,Band_071,Band_072,Band_073,Band_074,Band_075,Band_076,Band_077,Band_078,Band_079,Band_080,Band_081,Band_082,Band_083,Band_084,Band_085,Band_086,Band_087,Band_088,Band_089,Band_090,Band_091,Band_092,Band_093,Band_094,Band_095,Band_096,Band_097,Band_098,Band_099,Band_100,Band_101,Band_102,Band_103,Band_104,Band_105,Band_106,Band_107,Band_108,Band_109,Band_110,Band_111,Band_112,Band_113,Band_114,Band_115,Band_116,Band_117,Band_118,Band_119,Band_120,Band_121,Band_122,Band_123,Band_124,Band_125,Band_126,Band_127,Band_128,Band_129,Band_130,Band_131,Band_132,Band_133,Band_134,Band_135,Band_136,Band_137,Band_138,Band_139,Band_140,Band_141,Band_142,Band_143,Band_144,Band_145,Band_146,Band_147,Band_148,Band_149,Band_150,Band_151,Band_152,Band_153,Band_154,Band_155,Band_156,Band_157,Band_158,Band_159,Band_160,Band_161,Band_162,Band_163,Band_164,Band_165,Band_166,Band_167,Band_168,Band_169,Band_170,Band_171,Band_172,Band_173,Band_174,Band_175,Band_176,Band_177,Band_178,Band_179,Band_180,Band_181,Band_182,Band_183,Band_184,Band_185,Band_186,Band_187,Band_188,Band_189,Band_190,Band_191,Band_192,Band_193,Band_194,Band_195,Band_196,Band_197,Band_198,Band_199,Band_200,Band_201,Band_202,Band_203,Band_204,Band_205,Band_206,Band_207,Band_208,Band_209,Band_210,Band_211,Band_212,Band_213,Band_214,Band_215,Band_216,Band_217,Band_218,Band_219,Band_220,Band_221,Band_222,Band_223,Band_224,Band_225,Band_226,Band_227,Band_228,Band_229,Band_230,Band_231,Band_232,Band_233,Band_234,Band_235,Band_236,Band_237,Band_238,Band_239,Band_240,Band_241,Band_242,Band_243,Band_244,Band_245,Band_246,Band_247,Band_248,Band_249,Band_250,Band_251,Band_252,Band_253,Band_254,Band_255,Band_256
38593,mean,28551.06,28709.70,28765.22,28822.76,29296.38,29865.12,30107.78,30324.31,30759.35,31427.63,31941.82,32221.89,32357.03,32609.15,32994.79,33404.77,33599.24,33599.05,33407.97,33214.06,33111.29,33049.99,32896.83,32580.48,32050.56,31535.59,30961.11,29791.35,28315.28,26362.66,24902.88,23845.40,23197.41,22851.95,22651.37,22496.04,22324.83,22195.81,22129.58,22133.10,22174.57,22288.10,22442.17,22618.98,22811.52,22979.03,23108.96,23196.20,23221.55,23154.44,23055.32,22919.53,22700.62,22427.77,22049.34,21591.75,21030.26,20398.51,19648.26,18814.97,17916.85,17047.73,16185.64,15458.78,14922.72,14510.23,13989.75,12997.23,11679.02,11066.44,9389.41,8241.66,7317.63,6667.93,6144.67,5795.63,5561.25,5416.83,5307.48,5263.90,5219.35,5190.17,5205.39,5266.64,5347.49,5449.54,5553.29,5703.57,5870.94,6031.59,6187.73,6350.94,6513.62,6658.63,6785.59,6912.61,7035.73,7169.00,7285.78,7399.32,7498.06,7573.26,7657.02,7744.33,7810.35,7891.04,7964.68,8017.79,8070.21,8128.79,8167.75,8210.33,8232.82,8248.76,8236.77,8211.27,8170.93,8089.80,8001.23,7884.41,7721.51,7585.72,7458.57,7386.10,7291.99,7162.59,7034.68,6927.40,6823.06,6693.97,6520.87,6341.76,6174.80,6069.67,5968.04,5893.47,5838.29,5785.40,5742.23,5730.76,5643.43,5560.89,5547.94,5414.70,5304.13,5378.89,5064.38,4924.41,4663.27,4250.12,3870.18,3397.72,2686.41,2222.96,1873.32,1650.70,1538.69,1407.92,1341.28,1335.94,1319.25,1318.77,1333.20,1360.58,1400.77,1452.50,1485.00,1516.45,1555.72,1596.11,1652.50,1714.37,1766.30,1832.14,1877.22,1935.46,1972.22,1993.14,2015.49,2049.59,2080.42,2117.46,2138.45,2172.72,2184.02,2199.04,2223.11,2225.99,2234.92,2249.85,2263.62,2280.45,2299.08,2331.81,2349.77,2365.33,2388.04,2385.66,2376.97,2384.09,2393.39,2386.80,2391.87,2388.03,2369.23,2366.80,2374.91,2388.40,2377.65,2374.97,2331.62,2267.71,2214.08,2154.34,2118.16,2096.76,2046.20,1992.86,1962.97,1934.86,1902.56,1862.04,1827.06,1785.62,1730.22,1685.37,1640.70,1593.54,1557.14,1528.97,1497.80,1457.99,1423.66,1395.97,1355.39,1328.05,1304.21,1270.93,1236.22,1203.07,1180.92,1141.27,1100.30,1074.68,1045.14,1006.64,997.34,978.62,935.52,920.21,895.51,888.65,865.47,847.63,836.07,804.83
38593,std_dev,5911.20,5965.25,5987.30,5983.57,6031.39,6131.44,6136.69,6124.88,6168.26,6226.90,6294.88,6320.90,6304.34,6314.86,6360.92,6417.99,6461.53,6445.94,6417.11,6376.28,6357.54,6378.28,6376.40,6347.36,6296.71,6245.21,6209.78,6091.68,5999.14,5843.23,5754.28,5671.35,5602.40,5564.01,5559.79,5551.99,5546.60,5532.60,5522.58,5513.89,5494.43,5478.22,5471.01,5457.17,5463.59,5455.90,5460.74,5454.28,5436.97,5413.14,5382.68,5341.89,5306.10,5263.69,5221.31,5170.61,5103.97,5058.98,4981.34,4898.42,4807.22,4714.42,4610.02,4513.07,4455.61,4425.37,4368.82,4193.33,3937.80,3973.88,3632.08,3433.02,3238.52,3093.03,2947.92,2846.39,2772.22,2718.38,2680.25,2657.04,2630.62,2619.93,2618.72,2633.57,2652.44,2668.40,2685.09,2715.33,2753.67,2787.34,2818.98,2850.37,2879.79,2906.50,2926.94,2944.24,2960.89,2982.22,2999.59,3016.89,3021.28,3024.35,3029.32,3030.69,3038.12,3037.43,3037.74,3037.58,3034.13,3028.70,3024.50,3022.63,3018.08,3005.49,2995.03,2977.60,2960.57,2939.28,2913.86,2891.50,2855.07,2819.74,2791.96,2771.92,2749.64,2716.59,2678.86,2650.30,2620.59,2585.27,2540.52,2487.33,2439.30,2411.85,2388.17,2368.06,2348.06,2324.73,2306.40,2290.46,2255.64,2224.10,2213.35,2162.38,2123.87,2168.47,2062.32,2035.63,1981.36,1874.43,1783.67,1684.12,1433.65,1286.82,1169.39,1077.53,1049.76,979.77,946.00,956.03,948.72,944.67,959.91,969.68,987.17,1004.16,1013.04,1022.36,1029.76,1041.90,1060.98,1084.18,1099.84,1120.29,1138.90,1154.68,1164.19,1171.73,1176.21,1179.50,1185.31,1199.44,1207.67,1218.29,1222.05,1218.02,1214.28,1212.34,1205.76,1203.19,1201.69,1203.57,1204.27,1208.92,1213.03,1215.37,1217.77,1206.85,1196.35,1194.72,1187.12,1181.68,1175.14,1161.53,1152.30,1145.56,1141.60,1142.19,1136.06,1131.70,1118.94,1096.61,1075.78,1058.36,1040.11,1034.93,1017.50,1004.68,988.36,971.02,966.26,949.21,936.53,919.22,893.74,881.27,856.05,837.78,818.86,805.13,790.26,780.55,765.11,745.74,731.43,717.65,701.11,684.12,667.64,655.50,631.39,616.62,596.80,576.82,557.60,535.30,523.34,508.82,485.65,473.36,442.91,422.61,402.91,383.08,367.37,336.09
38623,mean,27182.85,27388.97,27438.46,27551.93,27934.45,28363.55,28529.46,28775.12,29156.22,29664.25,30055.82,30314.27,30452.53,30681.90,31002.18,31291.85,31451.47,31483.33,31359.16,31245.73,31171.85,31090.43,30932.40,30653.14,30154.37,29688.32,29232.33,28359.11,27216.10,25644.48,24370.21,23455.98,22881.59,22556.00,22353.22,22200.81,22009.94,21864.22,21766.79,21749.10,21785.67,21893.42,22035.25,22222.52,22393.13,22549.48,22656.49,22731.10,22743.01,22696.16,22603.55,22508.58,22338.85,22110.40,21768.04,21367.06,20876.23,20305.45,19640.61,18912.31,18081.87,17275.18,16466.70,15769.02,15219.49,14808.32,14281.90,13368.18,12204.51,11521.82,9924.42,8723.65,7755.51,7042.29,6477.07,6093.39,5818.32,5648.44,5530.78,5460.54,5399.87,5365.41,5369.13,5431.65,5513.86,5619.36,5743.22,5907.93,6083.62,6260.83,6434.42,6611.98,6782.86,6940.44,7072.96,7203.34,7332.54,7470.45,7598.71,7708.76,7811.40,7900.43,7981.01,8063.81,8141.70,8208.45,8269.08,8331.75,8377.67,8419.76,8450.25,8479.35,8502.25,8515.38,8495.89,8466.93,8420.79,8345.35,8253.10,8144.88,7989.82,7842.77,7718.74,7658.37,7568.73,7456.20,7329.73,7224.16,7126.66,6987.50,6814.59,6637.42,6461.85,6349.82,6236.31,6168.53,6112.77,6060.46,6017.53,5996.85,5914.02,5832.96,5787.46,5661.35,5566.44,5581.07,5315.85,5169.27,4905.74,4516.14,4100.45,3561.36,2848.80,2332.87,1928.71,1668.81,1542.60,1407.42,1328.38,1309.22,1295.40,1294.17,1308.72,1332.47,1375.54,1422.12,1458.99,1492.40,1540.14,1587.93,1642.78,1700.46,1761.01,1818.00,1881.91,1942.70,1982.00,2016.63,2041.15,2078.28,2119.57,2163.67,2195.12,2233.62,2261.09,2278.25,2300.95,2313.85,2322.29,2343.97,2356.29,2374.13,2398.84,2432.95,2450.90,2481.29,2501.63,2500.20,2498.52,2508.16,2516.58,2523.31,2516.82,2516.84,2493.95,2489.12,2493.32,2498.97,2486.31,2484.10,2439.48,2380.25,2315.19,2262.29,2218.67,2174.72,2125.95,2082.62,2029.02,2006.30,1968.22,1923.92,1891.04,1843.19,1779.99,1739.09,1684.07,1638.06,1586.34,1565.71,1512.27,1484.16,1447.02,1405.11,1370.76,1349.76,1303.01,1273.27,1243.57,1210.87,1168.55,1138.63,1098.89,1064.65,1025.35,998.46,959.70,950.42,928.19,895.53,868.49,833.39,796.87,786.30,761.40,774.25
38623,std_dev,4667.93,4732.53,4722.34,4716.12,4779.95,4818.55,4814.53,4815.12,4839.42,4898.76,4915.61,4916.20,4904.48,4904.27,4928.43,4964.09,4975.70,4954.93,4946.98,4917.10,4914.27,4929.11,4937.02,4922.66,4889.58,4866.19,4843.10,4793.42,4736.16,4628.81,4559.90,4471.99,4411.12,4377.65,4345.69,4331.82,4317.90,4291.36,4281.10,4274.99,4266.45,4246.84,4257.75,4271.79,4274.86,4277.48,4279.28,4277.65,4268.11,4259.03,4235.24,4210.10,4189.25,4148.53,4109.70,4077.52,4028.19,3965.84,3901.66,3825.70,3731.71,3645.66,3544.85,3466.56,3394.77,3358.73,3296.42,3164.05,2973.38,2954.68,2700.89,2526.73,2367.24,2247.09,2137.52,2051.51,1988.23,1949.36,1913.98,1892.64,1880.78,1863.36,1859.15,1874.48,1881.93,1900.75,1920.02,1946.07,1976.01,2003.61,2024.58,2054.20,2073.75,2092.74,2107.04,2123.09,2134.44,2153.93,2168.37,2191.23,2192.22,2207.18,2207.03,2217.35,2225.84,2228.71,2229.57,2234.40,2231.59,2228.09,2230.14,2230.84,2228.87,2222.20,2218.82,2206.54,2200.97,2184.72,2166.73,2144.50,2118.62,2083.97,2064.24,2057.03,2039.28,2017.55,1987.59,1966.72,1952.40,1924.32,1890.89,1859.33,1816.54,1798.75,1869.09,1768.57,1753.78,1739.57,1715.52,1711.25,1694.22,1665.28,1651.51,1619.49,1593.38,1609.86,1552.79,1533.85,1492.57,1428.95,1357.47,1269.41,1102.07,993.49,891.50,821.95,796.61,751.43,728.61,724.19,713.58,716.09,720.36,729.12,749.27,764.80,762.85,770.45,781.83,790.34,806.35,816.41,826.64,839.84,855.51,867.06,874.18,877.20,874.56,884.93,889.37,895.45,903.60,910.91,908.37,910.01,910.45,901.34,901.47,899.47,893.88,893.10,900.54,903.03,909.34,917.40,914.34,912.49,907.06,911.81,909.16,901.56,893.03,884.94,871.08,868.59,868.94,867.95,863.32,860.69,846.36,831.68,809.04,801.44,785.72,773.75,769.56,748.97,735.70,736.99,726.91,721.35,714.38,692.15,680.43,670.43,658.84,641.46,629.72,617.49,606.67,598.01,584.79,570.35,566.81,552.22,532.72,534.14,517.21,505.23,496.08,476.82,468.58,452.98,447.21,422.91,413.12,410.46,395.84,391.64,365.86,344.87,339.73,318.45,309.62,285.95
38704,mean,28162.75,28360.77,28428.85,28549.71,29030.96,29548.56,29836.63,30127.12,30627.98,31242.85,31752.32,32098.17,32313.05,32613.04,32993.76,33360.06,33568.39,33624.18,33517.42,33410.17,33321.52,33257.94,33104.66,32835.96,32416.27,32030.31,31500.76,30411.31,28933.20,27017.31,25551.19,24528.89,23910.79,23616.98,23446.01,23326.08,23167.70,23011.58,22917.36,22907.29,22916.26,22998.69,23124.38,23303.40,23488.59,23646.63,23762.33,23870.64,23901.42,23887.54,23797.24,23658.45,23437.99,23154.53,22779.59,22328.54,21784.18,21166.29,20436.47,19618.93,18757.24,17908.68,17056.65,16285.68,15603.42,15032.68,14473.91,13579.71,12309.57,11481.66,9849.08,8566.89,7549.31,6820.25,6273.51,5907.69,5657.52,5498.20,5381.70,5314.79,5277.48,5254.79,5259.94,5331.21,5433.39,5542.20,5678.28,5859.67,6052.02,6247.06,6439.00,6635.26,6827.34,7013.52,7170.06,7329.91,7489.26,7651.34,7803.45,7950.51,8063.64,8179.12,8275.29,8376.69,8469.06,8568.67,8641.89,8712.57,8767.99,8818.39,8853.45,8896.94,8928.18,8945.11,8945.74,8914.71,8853.20,8783.89,8690.57,8574.49,8418.24,8271.38,8155.74,8078.92,7990.28,7860.18,7719.14,7608.30,7489.71,7342.11,7147.03,6950.56,6761.47,6627.03,6488.84,6433.49,6355.98,6301.59,6247.05,6215.88,6113.25,6003.63,5933.47,5783.67,5649.74,5629.85,5368.40,5208.76,4913.90,4484.74,3959.23,3428.41,2728.52,2208.96,1824.78,1575.87,1457.43,1342.84,1273.50,1267.40,1256.68,1255.65,1271.35,1296.37,1334.31,1381.23,1415.95,1449.49,1489.40,1535.26,1586.48,1652.34,1711.80,1770.84,1835.50,1893.08,1935.24,1962.87,1994.63,2035.48,2075.56,2126.94,2168.27,2206.12,2240.06,2269.05,2286.42,2303.71,2329.89,2348.65,2366.63,2388.86,2421.57,2449.83,2470.55,2499.04,2516.99,2521.50,2526.47,2536.79,2540.09,2551.09,2550.26,2547.81,2540.71,2539.78,2537.86,2542.67,2547.79,2527.19,2476.31,2416.42,2348.02,2308.22,2264.08,2222.23,2174.62,2122.49,2076.35,2045.50,2010.23,1970.82,1916.40,1874.51,1814.40,1762.53,1713.98,1671.42,1617.73,1588.86,1544.48,1502.57,1479.23,1437.47,1404.35,1364.43,1326.51,1294.29,1270.25,1241.66,1199.37,1170.15,1144.48,1100.92,1054.72,1038.33,1011.75,994.57,969.80,968.31,935.45,891.64,877.67,867.25,856.29,854.89
38704,std_dev,4920.37,4971.62,5000.99,5005.08,5045.08,5110.09,5144.68,5137.96,5168.94,5229.75,5283.31,5308.33,5330.73,5335.74,5374.14,5425.50,5452.60,5472.87,5451.39,5438.65,5429.69,5430.00,5429.90,5399.71,5380.10,5351.05,5323.02,5246.83,5176.31,5055.55,4999.44,4937.05,4888.77,4869.40,4855.47,4860.56,4851.05,4839.36,4832.16,4822.36,4797.93,4775.75,4760.13,4748.77,4746.73,4741.61,4731.72,4722.78,4717.73,4700.03,4677.99,4653.95,4622.55,4584.74,4552.58,4524.92,4481.74,4436.04,4389.59,4330.44,4269.52,4191.03,4105.87,4017.10,3927.69,3853.31,3803.31,3672.29,3449.15,3392.14,3089.04,2834.53,2620.26,2455.73,2310.48,2215.20,2137.99,2092.75,2061.06,2042.36,2025.83,2019.04,2017.48,2033.36,2059.87,2084.13,2111.21,2153.54,2206.87,2250.93,2291.10,2332.24,2374.94,2419.55,2447.64,2476.98,2508.13,2540.52,2570.32,2595.15,2614.65,2634.47,2647.08,2663.54,2674.08,2686.12,2690.32,2695.19,2693.46,2691.88,2689.72,2692.98,2690.04,2686.03,2678.62,2665.27,2648.51,2629.05,2609.32,2583.43,2543.85,2510.40,2486.33,2472.53,2458.52,2425.88,2391.36,2360.80,2330.85,2300.20,2252.32,2203.91,2160.48,2129.52,2164.90,2085.20,2063.77,2043.25,2022.75,2009.37,1974.72,1937.02,1916.78,1862.33,1822.25,1828.10,1749.58,1722.44,1661.31,1558.94,1412.54,1297.18,1088.61,927.33,802.20,704.12,665.90,617.15,593.19,595.67,590.24,588.96,601.94,609.49,626.48,646.86,659.47,672.38,685.11,701.95,724.45,744.96,766.85,786.43,806.06,826.62,832.82,840.80,847.31,854.08,870.45,887.03,899.39,914.64,919.72,929.01,932.46,934.23,934.11,938.67,937.92,944.82,950.10,954.45,958.81,968.90,967.90,965.54,962.19,963.35,959.09,958.48,954.77,943.66,936.01,927.41,920.88,920.40,918.91,909.70,895.19,875.60,859.75,841.64,832.19,819.08,803.00,787.48,769.47,762.14,749.50,738.40,728.24,708.87,689.48,675.14,655.41,634.22,622.15,606.58,589.78,617.48,571.39,551.81,539.38,520.45,508.62,487.74,477.91,465.34,447.64,432.40,422.39,406.00,385.46,376.39,366.36,344.07,333.65,324.84,305.08,285.51,275.89,260.81,246.41,238.41
38712,mean,33013.91,33180.65,33269.41,33410.36,33809.00,34359.77,34677.67,34924.88,35306.74,35951.43,36473.30,36770.68,36978.59,37223.47,37553.11,37946.34,38209.86,38247.50,38131.07,37978.38,37862.40,37792.95,37665.02,37361.71,36944.84,36551.94,36022.04,34884.30,33412.48,31396.97,29803.91,28617.38,27853.66,27425.57,27188.26,26988.09,26762.16,26573.61,26451.33,26426.25,26456.91,26567.89,26719.05,26914.36,27099.87,27283.52,27421.16,27515.68,27539.20,27508.91,27401.33,27236.59,27008.72,26701.60,26297.13,25809.09,25214.62,24532.73,23729.22,22831.13,21856.51,20890.81,19925.42,19082.08,18375.83,17777.85,17155.08,16113.23,14685.73,13840.73,11968.82,10509.75,9336.07,8482.69,7817.67,7358.66,7046.32,6841.88,6693.43,6619.71,6548.95,6502.21,6520.29,6608.99,6714.42,6839.33,6989.71,7177.56,7393.66,7602.98,7800.68,8013.39,8222.47,8409.06,8567.37,8727.64,8887.55,9056.93,9213.11,9356.26,9473.65,9578.26,9673.43,9766.12,9854.39,9936.55,10005.85,10079.62,10122.43,10169.99,10206.51,10240.18,10260.01,10274.75,10264.81,10226.23,10170.57,10075.91,9960.20,9829.11,9636.45,9463.91,9328.57,9259.03,9152.32,9001.01,8842.57,8695.29,8579.30,8422.23,8201.36,7981.58,7779.13,7632.59,7509.32,7409.66,7331.69,7269.21,7212.99,7173.53,7060.83,6944.04,6872.18,6704.38,6576.60,6571.40,6258.69,6099.65,5776.15,5303.90,4757.31,4141.42,3298.44,2669.64,2192.75,1876.84,1733.23,1592.34,1511.59,1498.93,1486.22,1481.33,1505.25,1527.90,1574.89,1629.35,1669.19,1707.65,1762.14,1816.91,1881.61,1955.84,2026.59,2101.60,2170.86,2250.05,2298.98,2347.21,2387.00,2432.47,2485.69,2546.07,2587.93,2638.66,2670.85,2695.98,2735.55,2753.17,2769.42,2801.73,2816.87,2843.56,2868.61,2911.17,2932.74,2960.46,2974.86,2976.81,2968.80,2985.28,2986.88,2988.38,2988.02,2974.09,2945.48,2944.97,2937.15,2937.81,2930.94,2924.42,2854.53,2797.35,2727.03,2650.60,2628.28,2576.33,2518.89,2476.93,2420.06,2372.57,2333.47,2281.77,2215.29,2161.15,2103.66,2045.07,1983.94,1927.24,1874.35,1828.04,1782.30,1730.91,1688.76,1648.42,1590.18,1562.10,1518.60,1470.60,1423.22,1392.29,1336.54,1299.46,1266.24,1209.38,1165.38,1147.24,1094.28,1057.73,1048.21,1011.11,955.04,958.62,912.68,873.79,848.46,856.86
38712,std_dev,6399.66,6457.29,6460.37,6467.24,6499.68,6577.82,6601.60,6610.83,6621.45,6698.55,6755.35,6769.20,6764.16,6775.97,6805.58,6863.20,6886.25,6892.03,6857.99,6833.30,6811.02,6817.49,6815.31,6789.26,6735.61,6710.51,6666.09,6556.10,6440.01,6257.07,6127.27,5993.32,5893.11,5827.15,5789.34,5765.60,5737.92,5719.47,5698.90,5675.09,5666.15,5652.49,5653.94,5644.15,5641.20,5645.72,5639.26,5633.23,5627.76,5610.48,5579.14,5544.85,5504.61,5456.09,5407.93,5344.95,5279.97,5199.82,5113.31,5000.24,4887.08,4760.27,4638.68,4513.88,4422.10,4346.34,4270.38,4096.98,3848.41,3786.87,3438.37,3158.83,2916.22,2726.96,2558.15,2437.73,2349.74,2292.66,2248.62,2229.07,2207.69,2186.33,2189.43,2214.28,2237.89,2270.65,2302.70,2348.39,2399.20,2448.91,2485.72,2538.66,2574.06,2608.81,2641.20,2670.88,2699.11,2730.70,2755.00,2781.50,2802.46,2815.78,2824.16,2836.25,2844.87,2850.22,2850.12,2852.50,2855.03,2854.92,2860.55,2862.01,2855.37,2848.17,2836.89,2832.07,2817.98,2803.31,2782.64,2754.16,2709.11,2668.45,2641.30,2631.83,2615.23,2585.81,2544.01,2511.93,2483.46,2445.14,2401.69,2342.27,2298.34,2263.09,2235.82,2214.40,2193.95,2180.37,2158.11,2143.87,2113.08,2074.48,2053.35,1999.97,1962.73,1977.92,1903.35,1874.38,1800.82,1699.11,1568.81,1433.90,1202.61,1031.25,898.17,809.38,775.81,735.26,713.19,718.25,716.15,718.67,723.44,730.47,747.62,765.21,776.64,786.15,794.04,802.87,817.82,836.88,853.76,880.95,890.25,911.59,928.96,939.94,949.71,963.37,974.62,990.77,1007.05,1015.62,1026.52,1035.06,1040.95,1040.86,1051.61,1054.85,1056.88,1062.69,1066.48,1073.63,1083.84,1088.51,1082.10,1078.42,1073.30,1076.95,1069.28,1060.19,1057.06,1050.44,1041.34,1027.58,1023.23,1031.08,1025.77,1020.36,1005.61,978.58,964.35,951.26,939.19,932.80,922.68,897.14,880.18,874.73,861.25,852.71,839.70,820.25,799.32,779.17,755.22,744.02,731.77,711.71,700.22,689.96,668.28,651.56,634.00,616.56,602.66,588.61,574.97,559.71,545.98,536.86,516.23,501.62,480.18,473.58,455.27,444.27,422.85,416.90,391.98,376.86,353.51,341.40,326.55,316.46
38723,mean,30750.92,30989.00,31044.62,31136.56,31605.95,32153.54,32427.42,32659.61,33130.12,33708.08,34183.13,34512.99,34678.29,34874.52,35259.53,35623.49,35830.11,35858.36,35703.81,35560.27,35453.46,35414.87,35296.80,35020.72,34592.53,34211.62,33707.94,32616.59,31210.04,29299.39,27819.58,26762.32,26109.51,25775.34,25573.28,25446.59,25280.89,25114.78,25017.72,25019.15,25031.16,25117.23,25246.98,25439.31,25603.83,25760.76,25885.73,25989.42,26016.01,25992.89,25894.90,25722.67,25478.23,25183.31,24787.88,24296.87,23722.98,23066.73,22284.50,21407.57,20489.98,19568.38,18640.98,17802.97,17089.68,16473.70,15894.75,14946.25,13555.28,12744.25,11037.98,9740.95,8707.58,7960.44,7398.89,7008.05,6732.82,6552.92,6442.85,6359.92,6314.73,6281.21,6278.68,6347.99,6453.46,6568.80,6687.62,6862.01,7064.32,7246.00,7427.91,7622.29,7814.05,7979.62,8126.23,8274.28,8425.20,8581.78,8721.22,8867.34,8981.88,9074.07,9172.53,9269.11,9357.49,9444.29,9525.57,9592.84,9638.33,9686.47,9735.28,9767.71,9789.01,9814.29,9805.56,9762.98,9709.33,9636.91,9529.54,9404.36,9235.39,9074.59,8940.99,8865.32,8774.23,8630.64,8474.69,8357.41,8236.59,8077.93,7874.77,7670.61,7470.53,7324.39,7217.41,7134.89,7044.28,6977.51,6919.50,6884.91,6760.94,6647.80,6579.67,6400.51,6250.58,6264.10,5975.48,5819.40,5530.69,5103.80,4564.88,4048.14,3300.34,2733.23,2290.32,1998.90,1857.86,1698.69,1614.69,1615.45,1600.97,1592.02,1624.63,1661.52,1701.53,1757.78,1808.44,1847.67,1886.79,1951.93,2018.54,2076.54,2147.53,2229.79,2299.84,2353.88,2403.99,2446.54,2473.52,2512.67,2559.70,2613.12,2652.52,2687.40,2724.46,2738.63,2756.23,2781.75,2797.70,2810.64,2824.51,2859.29,2877.36,2901.36,2929.13,2958.68,2961.78,2965.85,2975.11,2972.20,2966.81,2982.21,2975.37,2966.94,2945.99,2958.00,2947.45,2941.62,2939.68,2926.27,2868.24,2800.88,2736.56,2685.22,2637.47,2603.56,2556.41,2498.49,2443.81,2428.27,2389.22,2327.36,2286.23,2235.39,2173.40,2114.93,2063.41,2016.05,1943.18,1906.56,1875.05,1831.72,1782.34,1757.74,1717.82,1655.26,1623.24,1600.77,1550.84,1498.50,1479.38,1453.55,1389.07,1346.39,1317.72,1268.88,1219.69,1221.10,1200.54,1154.41,1132.90,1106.80,1060.25,1020.74,1032.34,1034.44
38723,std_dev,7150.97,7209.59,7238.63,7227.49,7270.96,7339.42,7347.92,7339.09,7341.09,7403.44,7452.38,7451.11,7417.07,7404.40,7436.82,7471.66,7493.93,7499.87,7459.01,7415.13,7404.47,7422.47,7434.27,7414.02,7368.14,7338.52,7320.02,7248.39,7215.96,7082.09,7007.22,6912.20,6825.42,6779.19,6750.39,6734.43,6723.86,6698.07,6678.52,6666.98,6642.65,6620.96,6609.43,6600.93,6582.56,6579.51,6569.62,6558.39,6533.30,6517.34,6485.43,6434.63,6397.09,6349.27,6293.60,6231.40,6162.52,6088.18,6003.19,5902.82,5789.61,5660.38,5518.48,5385.79,5261.47,5157.66,5083.97,4911.05,4603.54,4551.10,4181.57,3888.41,3633.59,3436.93,3265.21,3137.20,3041.17,2982.98,2932.41,2903.42,2885.74,2869.56,2868.31,2889.61,2927.65,2955.66,2981.19,3027.16,3084.84,3127.52,3170.25,3218.25,3261.68,3299.65,3326.67,3346.47,3375.92,3408.15,3436.71,3464.70,3475.89,3489.40,3499.33,3502.18,3508.68,3519.86,3524.65,3522.94,3524.05,3524.05,3524.28,3521.40,3513.71,3508.49,3495.46,3482.49,3469.14,3448.34,3420.07,3384.82,3337.15,3290.59,3251.90,3236.13,3218.23,3180.80,3137.66,3102.83,3064.52,3018.53,2964.74,2910.55,2852.07,2815.02,2788.82,2760.86,2728.78,2708.39,2681.36,2660.61,2615.17,2565.97,2534.13,2467.70,2416.75,2429.43,2337.12,2317.10,2244.10,2129.49,1969.96,1848.16,1586.21,1381.95,1218.38,1090.19,1029.73,955.53,917.41,922.31,916.13,917.75,937.87,958.10,980.01,1009.61,1029.22,1043.32,1056.78,1080.04,1103.49,1132.58,1163.72,1193.98,1212.91,1237.64,1253.34,1261.46,1271.82,1286.61,1298.97,1316.20,1333.10,1341.92,1344.68,1347.68,1354.36,1357.95,1352.73,1352.27,1360.27,1367.36,1368.85,1370.08,1378.80,1378.80,1381.79,1378.22,1368.85,1366.36,1359.18,1357.26,1347.35,1338.24,1326.00,1318.03,1303.18,1305.30,1302.00,1292.83,1271.38,1246.27,1219.69,1195.20,1179.76,1169.28,1154.85,1137.14,1122.93,1107.74,1092.71,1073.01,1059.73,1043.40,1017.33,995.47,975.86,952.00,926.61,915.76,893.08,874.27,855.32,841.48,815.73,794.06,785.99,766.62,744.88,721.77,700.82,681.19,657.32,631.09,614.54,591.70,570.56,550.29,532.97,514.74,485.47,471.39,447.56,423.06,404.72,369.38
