Img_name,Var_name,Band_001,Band_002,Band_003,Band_004,Band_005,Band_006,Band_007,Band_008,Band_009,Band_010,Band_011,Band_012,Band_013,Band_014,Band_015,Band_016,Band_017,Band_018,Band_019,Band_020,Band_021,Band_022,Band_023,Band_024,Band_025,Band_026,Band_027,Band_028,Band_029,Band_030,Band_031,Band_032,Band_033,Band_034,Band_035,Band_036,Band_037,Band_038,Band_039,Band_040,Band_041,Band_042,Band_043,Band_044,Band_045,Band_046,Band_047,Band_048,Band_049,Band_050,Band_051,Band_052,Band_053,Band_054,Band_055,Band_056,Band_057,Band_058,Band_059,Band_060,Band_061,Band_062,Band_063,Band_064,Band_065,Band_066,Band_067,Band_068,Band_069,Band_070,Band_071,Band_072,Band_073,Band_074,Band_075,Band_076,Band_077,Band_078,Band_079,Band_080,Band_081,Band_082,Band_083,Band_084,Band_085,Band_086,Band_087,Band_088,Band_089,Band_090,Band_091,Band_092,Band_093,Band_094,Band_095,Band_096,Band_097,Band_098,Band_099,Band_100,Band_101,Band_102,Band_103,Band_104,Band_105,Band_106,Band_107,Band_108,Band_109,Band_110,Band_111,Band_112,Band_113,Band_114,Band_115,Band_116,Band_117,Band_118,Band_119,Band_120,Band_121,Band_122,Band_123,Band_124,Band_125,Band_126,Band_127,Band_128,Band_129,Band_130,Band_131,Band_132,Band_133,Band_134,Band_135,Band_136,Band_137,Band_138,Band_139,Band_140,Band_141,Band_142,Band_143,Band_144,Band_145,Band_146,Band_147,Band_148,Band_149,Band_150,Band_151,Band_152,Band_153,Band_154,Band_155,Band_156,Band_157,Band_158,Band_159,Band_160
38733,mean,431.24,413.54,388.71,387.95,390.43,401.82,405.42,428.17,441.2,468.22,503.55,546.73,587.79,625.09,660.08,691.91,722.13,748.78,791.32,837.82,884.28,921.82,978.12,1053.85,1141.54,1255.86,1399.45,1594.14,1815.15,2073.02,2364.92,2666.56,2983.26,3241.96,3485.33,3702.26,3858.74,4028.02,4197.03,4342.95,4472.92,4573.26,4610.2,4662.81,4661.99,4582.52,4544.62,4525.85,4493.22,4494.61,4511.06,4536.26,4582.62,4657.64,4693.42,4657.97,4613.06,4572.57,4540.59,4508.12,4562.05,4644.28,4626.15,4554.34,4447.08,4265.63,4066.61,3978.34,3890.94,3727.08,3489.46,3241.8,3075.42,3039.61,3071.35,3203.17,3603.08,4466.48,5774.66,7277.98,8829.08,10299.99,11565.01,12676.41,13744.28,14726.28,15763.78,16825.53,17869.62,18865.97,19696.23,20388.46,21058.72,21678.15,22076.58,22309.39,22487.07,22601.13,23037.57,23424.28,23543.69,23650.12,23832.74,24125.53,24405.36,24517.7,24536.12,24561.7,24755.11,25032.31,25266.03,25284.77,25168.75,25333.38,25469.2,25689.79,25798.67,25910.62,26048.33,26204.29,26293.37,26248.04,26253.31,26428.03,26696.44,26914.65,26912.72,26887.81,26770.5,26867.42,27103.53,27394,27512.01,27406.66,27116.52,27001.42,27174.23,27423.64,27591.03,27703.12,27636.5,27558.17,27394.22,27253.19,27156.16,27074.41,26924.72,26635.77,26377.71,26011.21,25738.9,25432.67,25205.24,25045.55,24938.23,24900.9,24933.39,25153.5,25335.99,25415.09
38733,std_dev,256.03,238.73,225.54,219.45,220.92,233.7,241.32,252.98,267.41,281.78,304.76,330.51,354.06,370.23,393.92,413.12,434.12,452.14,476.41,503.44,530.5,553.41,579.51,619.77,656.76,705.25,765.46,841.3,922.07,1013.65,1119.44,1217.46,1322.62,1408.47,1489.53,1562.98,1618.7,1674.63,1738.03,1793.64,1847.76,1887.33,1910.92,1945.29,1962.31,1954.02,1964.45,1975.84,1978.33,1999.43,2020.59,2041.3,2072.08,2110.23,2137.93,2134.9,2134.43,2146.52,2146.44,2147.19,2182.96,2223.05,2222.72,2226.42,2218.01,2170.95,2125.35,2112.86,2093.02,2052.37,1985.83,1914.44,1865.67,1874.46,1890.88,1938.95,2078.14,2357.08,2745.07,3148.72,3514.57,3820.78,4042.49,4222.53,4385.18,4502.87,4615.24,4729.84,4831.59,4932.38,4987.75,5032.11,5080.93,5131.16,5131.96,5137.97,5135.59,5155.87,5218.24,5268.24,5274.81,5294.9,5319.67,5368.99,5414.12,5421.99,5418.87,5423.23,5452.35,5498.99,5542.29,5552.57,5540.37,5562.01,5579.83,5632.9,5657.16,5665.57,5712.67,5739.5,5731.51,5728.98,5737.95,5766.82,5816.87,5845.51,5844.01,5827.88,5808.22,5824.27,5894.94,5934.22,5964.31,5966.35,5891.6,5889.88,5934.12,6006.74,6034.95,6103.72,6090.37,6060.6,6085.59,6041.2,6074.48,6075.7,6122.4,6082.85,6079.08,6069.6,6149.04,6191.57,6195.35,6220.56,6220.14,6235.3,6249.94,6329.62,6349.36,6413.93
38734,mean,457.24,439.03,428.67,430.35,442.93,453.57,452.21,482.2,506.56,540.69,585.29,637.12,686.41,737.01,777,808.14,843.11,879.35,928.86,981.08,1040.56,1080.1,1152.37,1243.37,1355.78,1499.79,1671.28,1892.64,2132.23,2381.37,2651.62,2933.22,3213.25,3433.73,3650.24,3850.31,3999.94,4182.93,4355.86,4510.93,4662.62,4787.91,4877.41,4989.89,5055.6,5054.31,5091.75,5141.32,5157.43,5204.11,5258.3,5316.92,5398.6,5502.88,5582.38,5597.22,5602.03,5610.9,5615.39,5613.14,5710.11,5818.47,5816,5743.39,5634.91,5434.07,5216.57,5150.8,5092.17,4960.13,4709.17,4423.93,4217.63,4175,4237.72,4452.98,5075.05,6274.78,7866.82,9405.78,10774.32,11968.61,12931.26,13712.52,14428.41,14996.4,15595.05,16182.88,16779.7,17342.17,17797.38,18173.5,18593.04,18965.72,19205.04,19354.35,19441.78,19432.53,19832.05,20201.76,20334.54,20435.92,20581.02,20846.68,21097.45,21198.92,21221.16,21264.83,21437.11,21679.12,21891.87,21877.01,21774.06,21911.67,22058.73,22264.75,22358.33,22478.12,22606.1,22746.43,22851.42,22796.86,22813.41,22946.59,23198.32,23373.13,23361.12,23360.24,23274.43,23348.86,23566.45,23832.15,23914.29,23829.52,23571.15,23430.98,23608.61,23814.42,23965.01,24051.22,24002.97,23941.95,23834.87,23681.45,23517.12,23500.43,23387.1,23103.77,22902.83,22629.53,22374.35,22111.19,21931.49,21763.71,21723.61,21722.63,21713.97,21953.75,22108.29,22094.98
38734,std_dev,249.89,220.62,213.26,211.78,216.66,218.64,222.46,234.69,251.66,270.21,292.19,315.88,337.73,362.23,380.67,396.34,413.25,431.4,453.85,477.97,506.87,526.18,555.63,594.46,639.41,695.54,759.12,839.81,921.96,1006.99,1091.86,1177.32,1264.55,1328.98,1393.1,1451.83,1493.87,1549.2,1603.11,1649.37,1697.99,1739.95,1774.53,1822.29,1851.8,1865.65,1897.25,1930.45,1952.66,1985.29,2016.67,2044.75,2079.4,2124.83,2165.37,2186.2,2203.94,2237.46,2256.58,2269.05,2317.9,2364.97,2371.85,2368.9,2363.84,2328.7,2278.6,2279.6,2290.75,2268.8,2211.32,2134.81,2081.96,2071.61,2111.61,2200.02,2430.68,2824.9,3235.98,3507.34,3667.48,3769.12,3818.61,3847.26,3869.24,3873.94,3891.31,3914.32,3947.05,3978.81,3993.98,4019.49,4045.62,4069.26,4070.58,4060.18,4044.62,4063,4098.51,4139.39,4148.65,4154.95,4174.74,4213.82,4248.72,4274.06,4259.98,4263.59,4296.32,4311.27,4352.44,4365.01,4346.7,4370.57,4386.92,4409.46,4439.17,4447.87,4465.03,4516.26,4499.79,4499.82,4499.78,4526.77,4567.39,4597.99,4596.1,4577.52,4560.04,4586.21,4610.57,4683,4688.64,4678.12,4643.27,4648.99,4677.43,4727.77,4760.41,4807.63,4793.88,4783.02,4770.11,4781.92,4795.03,4816.6,4828.98,4826.35,4865.09,4910.76,4916.98,4972.94,5006.68,5001.95,4993.36,5021.7,5016.1,5090.62,5090.89,5165.63
38735,mean,442.08,417.47,417.21,417.31,423.87,439.91,444.82,472.66,490.43,512.39,551.97,590.76,639.97,679.17,715.06,745.64,774.35,810.86,852.27,901.52,946.15,988.21,1044.85,1116.65,1204.13,1320.02,1460.81,1651.65,1874.65,2138.16,2445.2,2755.92,3086.34,3359.5,3613.41,3833.89,4008.77,4188.12,4365.71,4516.24,4645.18,4753.13,4778.03,4822.37,4813.41,4712.58,4657.9,4630.19,4577.47,4569.29,4600.09,4605.35,4645.94,4716.86,4748.41,4702.07,4634.52,4588.82,4541,4491.4,4550.13,4642.59,4612.96,4530.28,4430.59,4251.45,4044.42,3951.36,3860.92,3684.44,3441.95,3204.76,3053.76,3027.75,3076.97,3194.74,3568,4400.3,5700.88,7249.54,8874.43,10437.06,11795.69,12965.95,14097.74,15184.85,16293.18,17406.81,18502.76,19527.88,20374.7,21039.67,21724.95,22350.92,22751.34,22945.36,23127.51,23389.02,23768.93,24083.67,24169.54,24228.62,24387.11,24689.25,25020.3,25166.87,25147.22,25145.47,25323.04,25614.23,25896.4,25901.47,25832.87,25959.19,26116.98,26305.97,26437.65,26522.41,26650.13,26798.41,26854.17,26820.9,26784.13,26960.05,27272.71,27475.08,27513.98,27447,27301.77,27350.92,27638.12,28004.55,28109.48,28029.95,27781.11,27587.51,27750.6,28046.83,28250.25,28412.78,28313.83,28140.19,27960.56,27872.04,27838.08,27807.45,27647.55,27306.88,27017.35,26689.63,26432.6,26104.13,25905.89,25668.86,25505.91,25504.23,25581.4,25731.7,25953.25,26029.8
38735,std_dev,271.38,245.4,225.85,214.95,216.7,219.95,225.81,240.34,245.48,260.48,280.56,298.1,319.26,339.55,359.15,373.52,389.21,407.61,429.54,452.09,477.23,494.72,522.21,553.48,590.73,638.29,693.94,764.8,846.41,937.25,1044.66,1145.47,1252.74,1340.25,1422.63,1496.69,1554.52,1611.68,1674.24,1729.33,1776.41,1824.36,1840.47,1868.18,1878.53,1860.99,1858.83,1864.83,1855.43,1873.24,1896.13,1904.32,1923.96,1958.19,1981.15,1969.22,1953.98,1961.07,1954.55,1940.59,1974.18,2016.69,2007.55,1993.18,1974.71,1931.17,1861.95,1842.51,1811.68,1756.97,1672.69,1587.37,1540.44,1541.71,1567.4,1611.35,1749.18,2052.44,2473.64,2920.49,3339.77,3699.23,3989.84,4201.07,4399.14,4591.48,4765.99,4944.84,5114.27,5281,5393.22,5493.5,5582.44,5678.14,5713.05,5723.64,5741.62,5795.25,5873.31,5922.95,5924.55,5914.31,5959.78,6018.47,6100.21,6100.32,6113.24,6091.49,6116.15,6184.35,6251.89,6234.12,6222.41,6251.98,6277.76,6346.65,6354.22,6372.84,6426.04,6437.14,6443.24,6450.39,6405.55,6464.56,6537.59,6571.28,6617.28,6549.83,6536.27,6538.23,6619.33,6699.54,6737.11,6731.63,6654.22,6646.64,6716.69,6741.74,6839.56,6870.2,6908,6845.27,6802.49,6840.34,6858.57,6921.93,6877.09,6898.37,6891.32,6914.44,6916.61,6967.06,7015.18,6997.55,6930.94,6981.2,7035.68,7067.56,7086.33,7250.22
38736,mean,478.21,469.8,448.61,445.97,456.62,465.38,474.46,500.56,518.13,545.89,577.17,615.17,654.55,690.61,725.46,755.52,787.11,818.19,859.72,900.44,947.53,982.19,1036.36,1101.02,1176.74,1271.62,1389.66,1545.9,1724.71,1924.53,2162.95,2402.79,2664.82,2877.11,3079.92,3265.25,3403.16,3563.3,3705.48,3821.08,3930.37,4019.03,4055.88,4116.28,4128.8,4067.8,4044.1,4042.01,4013.75,4018.28,4050.91,4068.87,4117.96,4187.73,4221.88,4192.25,4164.54,4121.41,4096.48,4060.05,4110.75,4194.53,4182.88,4128.1,4072.99,3946.31,3780.86,3705.52,3629.52,3484.65,3282.23,3081.72,2946.23,2923.57,2958.65,3055.19,3363.43,4054.7,5126.58,6366.29,7649.54,8890.84,9984.4,10933.05,11835.58,12676.81,13562.02,14451.64,15347.94,16179.51,16865.05,17430.84,17994.37,18515.1,18845.22,19030.44,19169.79,19313.45,19650.24,19963.21,20073.07,20144.76,20298.32,20541.7,20807.38,20917.91,20922.09,20932.32,21085.29,21333.92,21560.86,21560.74,21475.05,21588.67,21735.59,21905.36,22000.21,22078.14,22199.66,22348.2,22399.97,22377.12,22362,22513.42,22757.2,22941.79,22959.94,22904.31,22807.47,22832.12,23061.46,23344.92,23427.27,23335.05,23068.69,22936.56,23061.86,23277.83,23435.03,23537.92,23486.67,23339.22,23183.81,23086.25,22971.86,22935.91,22776.81,22528.99,22221.56,21920.32,21555.43,21302.54,21062.44,20882.01,20789.22,20703.72,20731.2,20933.16,21088.92,21146.03
38736,std_dev,280.97,270.52,257.24,264.06,259.5,277.69,277.55,300.5,319.42,335.4,354.6,376.37,404.99,422.61,447.99,466.38,485.48,507.57,534.07,559.39,592.4,612.34,643.98,674.67,707.71,749.76,797.78,862.75,925.6,996.85,1084.19,1165.04,1252.46,1322.11,1391.21,1457.42,1501.2,1559.1,1610.82,1661.85,1710.87,1755.93,1779.74,1821.46,1844.52,1845.65,1855.79,1876.46,1876.33,1897.26,1935.93,1953.87,1987.84,2021.99,2043.13,2038.92,2044.18,2064.73,2083.1,2085.58,2123.72,2170.9,2176.84,2171.41,2176.17,2163.84,2129.25,2128.78,2120.14,2083.91,2034.49,1979.21,1944.98,1953.72,1991.16,2033.66,2144.76,2382.33,2703.95,3022.85,3329.57,3613.55,3835.42,4017.63,4186.12,4321.47,4481.97,4622.57,4765.62,4897.88,4995.81,5082.26,5153.78,5225.24,5251.46,5265.4,5271.71,5319.21,5385.14,5460.4,5476.94,5499.88,5529.92,5579.34,5633.29,5656.08,5634.06,5640.13,5672.48,5731.59,5782.39,5811.96,5783.79,5818.55,5835.31,5851.39,5886.24,5908.04,5950.31,6000.8,6011.64,6014.43,6003.99,6025.03,6084.56,6140.31,6157.3,6107.83,6071.45,6086.04,6150.3,6231.55,6250.73,6229.01,6148.61,6146.58,6179.52,6230.05,6289.09,6298.92,6315.74,6231.61,6206.15,6199.85,6212.46,6253.22,6221.84,6178.99,6195.82,6137.74,6113.15,6137.23,6117.84,6091.64,6041.89,6011.24,6032.58,6116.26,6124.14,6188.3
38737,mean,355.51,323.58,298.41,306.82,302.9,317.96,316.3,329.88,341.26,359.64,380.62,411.64,443.98,472.23,499.53,519.99,540.68,565.11,597.03,631.01,664.57,698.52,736.55,789.32,852.75,936.48,1044.71,1185.21,1354.41,1553.35,1793.08,2033.62,2292.81,2508.22,2706.35,2879.58,3014.27,3147.52,3279.66,3396.86,3497.98,3572.86,3585.58,3606.74,3579.96,3489.36,3437.46,3401.93,3354.29,3343.3,3359.08,3359.69,3386.73,3429.67,3447.77,3404.58,3349.67,3306.35,3270.41,3231.39,3270.52,3334.76,3313.94,3247.02,3168.45,3033.43,2882.51,2810.3,2747.69,2612.28,2441.2,2271.02,2166.49,2148.28,2182.01,2263.98,2521.87,3123.83,4088.79,5292.45,6606.2,7915.21,9088.52,10126.34,11166.42,12189.31,13235.93,14296.32,15355.02,16345.44,17166.89,17840.98,18494.17,19100.12,19506.95,19725.89,19928.09,20240.34,20582.55,20805.73,20888.95,20956.68,21108.06,21405.91,21670.19,21815.84,21805.44,21820.9,21987.16,22235.03,22468.93,22506.03,22478.41,22568.35,22721.45,22899.48,23003.48,23071.27,23195.86,23326.03,23380.17,23334.84,23348.36,23489.88,23741.83,23953.26,23988.61,23940.01,23832.95,23872.42,24119.54,24437.6,24548.98,24499.76,24279.58,24181.51,24294.96,24560.15,24813.33,24931.08,24852.66,24708.09,24541.6,24502.8,24471.45,24439.34,24266.36,23998.77,23731.88,23405.46,23139.32,22879.31,22660.05,22444.34,22309.2,22257.76,22374.85,22589.19,22732.15,22788.71
38737,std_dev,215.5,192.53,170.79,171.11,165.65,168.21,170.05,175.59,184.26,195.67,209.87,222.25,236.56,250.67,266.58,277.12,287.9,302.16,317.74,335.18,355.08,368.67,388.12,407.73,435.34,467.53,508.92,558.24,617.09,682.74,760.16,833.79,917.87,984.36,1045.79,1099.63,1143.76,1182.05,1229.02,1267.91,1302.03,1333.4,1344.29,1358.69,1360.4,1343.92,1338.96,1342.01,1335.49,1342.78,1353.97,1360.75,1373.25,1398.28,1411.4,1404.55,1393.9,1398.02,1394.65,1385.08,1406.2,1436.81,1434.97,1423.61,1413.2,1378.36,1335.68,1323.9,1317.82,1277.51,1230.79,1181.37,1157.18,1153.96,1175.66,1205.23,1287.18,1491.34,1777.64,2104.47,2429.04,2735.32,2958.79,3136.61,3309.44,3469.72,3616.3,3745.36,3884.96,3998.72,4074.04,4134.26,4192.5,4242.15,4267.02,4262.8,4270.48,4321.64,4374.88,4402.44,4399.09,4409.35,4429.54,4481.28,4541.44,4556.05,4529.23,4535.99,4560.97,4599.26,4630.03,4634.54,4629.69,4653.96,4675.26,4722.2,4739.95,4749.13,4780.25,4802.75,4800.02,4788.73,4802.71,4821.82,4865.53,4900.49,4894.14,4892.52,4879.97,4900.71,4934.35,5022.89,5029.08,5015.79,4994.55,4954.41,5002.5,5070.46,5111.63,5146.27,5174.97,5102.73,5085.32,5148.6,5189.04,5177.06,5229.31,5196.12,5237.73,5247.98,5275.41,5298.29,5346.22,5335.06,5308.45,5314.93,5338.85,5411.54,5494.26,5526.63
38739,mean,576.28,548.93,545.57,547.71,551.65,569.3,572.22,604.53,623.7,657.39,700.57,756.82,812.68,856.47,899.01,933.2,965.46,1000.75,1057.24,1113.61,1175.35,1214.39,1279.94,1357.11,1458.84,1585.54,1743.08,1962.6,2219.63,2519.43,2869.84,3244.02,3629.12,3950.75,4246.37,4498.81,4686.92,4882.88,5078.43,5247.24,5398.11,5501.16,5520.43,5555.27,5497.71,5369.82,5299.1,5244.79,5177.32,5159.63,5160.53,5169.66,5215.99,5288.12,5310.54,5253.36,5178.36,5104.21,5048.57,5006.16,5052.51,5133.06,5109.88,5026.11,4910.58,4708.25,4491.37,4384.21,4270.92,4090.28,3834.35,3586.36,3423.7,3394.35,3428.77,3538.74,3912.42,4776.16,6182.37,7913.25,9781.01,11603.29,13219.34,14660.12,16040.05,17328.78,18659.53,19996.69,21288.86,22523.95,23540.42,24369.43,25183.87,25906.06,26359.26,26634.34,26817.79,26927,27447.77,27901.39,28053.19,28159.77,28358.85,28697.03,29021.92,29130.14,29128.97,29191.71,29390.69,29702.11,29974.79,29922.14,29813.52,29960.62,30153.08,30416.36,30538.5,30651.6,30816.95,30985.93,31092.62,31049.3,31050.06,31232.92,31563.96,31752.39,31762.62,31745.76,31629.79,31711.22,32017.75,32367.26,32456.64,32359.48,32027.59,31842.06,32080.8,32387.69,32619.36,32706.59,32654.52,32549.62,32325.27,32177.98,31994.28,31970.53,31757.57,31396.54,31158.25,30748.37,30441.24,30126.27,29861.02,29599.99,29644.61,29595,29734.57,29905,30180.71,30449.09
38739,std_dev,263.36,216.85,197.35,184.16,175.48,164.25,168.68,172.31,180.21,186.44,200.97,210.61,222.36,238.01,246.67,254.67,266.62,274.65,290.66,306.24,321.11,334.06,350.83,367.97,395.24,421.19,451.14,491.2,535.07,582.69,636.34,683.38,734.2,771.79,813.1,843.95,871.7,901.63,926.54,955.58,980.15,1006.75,1014.2,1035.48,1046.12,1045.9,1050.88,1062.74,1063.98,1082.93,1098.2,1111.46,1126.76,1152.66,1163.62,1169.33,1178.42,1192.5,1191.89,1199.44,1225.5,1250.72,1259.02,1261.01,1259.41,1245.06,1226.6,1223.61,1217.12,1204.72,1172.34,1137.37,1114.78,1120.1,1133.05,1153.47,1230.47,1372.3,1574.71,1737.61,1901.89,2023.59,2126.76,2192.34,2269.44,2339.84,2404.69,2475.79,2562.42,2631.02,2695.96,2746.81,2795.04,2859.42,2886.07,2904.08,2912.97,2920.04,2961.4,2997.07,3000.74,2999.64,3033.17,3052.29,3089.15,3103.99,3087.97,3094.62,3126.75,3131.57,3167.82,3171,3159.49,3175.85,3193.61,3213.03,3221.54,3248.64,3246.4,3282.16,3290.7,3278.91,3301.55,3307.4,3344.01,3368.59,3383.42,3379.46,3345.38,3372.82,3380.91,3424.43,3480.28,3452.31,3421.51,3411.36,3417.85,3480.56,3492.89,3522.79,3519.69,3510.66,3509.1,3489.8,3531.81,3529.82,3535.01,3508.36,3555.24,3565.81,3611.62,3650.5,3664.79,3726.69,3651.94,3706.42,3772.47,3739.09,3879.57,3960.86
38740,mean,415.25,400.05,401.33,400.29,412.25,420.26,427.12,451.97,472.8,499.69,530.78,570.35,611.69,649.49,682.75,708.95,738.78,767.05,810.02,851.12,893,925.51,977.47,1042.77,1122.22,1225.82,1352.54,1527.18,1736.29,1977.12,2256.21,2557.47,2873.13,3135.34,3381.58,3589.62,3745.38,3909.75,4065.19,4207.98,4327.48,4405.96,4428.45,4457.84,4424.05,4322.02,4261.14,4219.35,4164.29,4151.25,4155.32,4170.16,4210.02,4267.37,4325.35,4275.76,4208.58,4152.36,4073.43,4072.13,4112.49,4180.31,4125.13,4064.63,4007.49,3844.19,3672.07,3551.71,3461.85,3337.3,3128.99,2923.81,2755.71,2728.87,2799.55,2895.56,3175.34,3876.68,5024.37,6431.36,7962.23,9485.45,10817.94,12037.25,13214.31,14357.01,15530.45,16737.79,17919.93,19052.94,19991.94,20777.4,21519.82,22206.03,22643.67,22917.23,23097.29,23199.15,23664.18,24054.46,24175.85,24260.41,24460.49,24777.76,25026.21,25162.79,25177.61,25216.55,25415.54,25700.61,25922.97,25914.34,25830.39,25969.24,26113.45,26337.67,26425.95,26528.05,26677.17,26843.39,26917.82,26876.61,26870.63,27023.81,27306.93,27489.13,27501.13,27478.29,27362.27,27431.16,27707.95,28005.49,28083.37,27995.54,27741.84,27557.43,27753.62,27995.75,28169.71,28276.11,28190.49,28098.41,27925.7,27773.69,27588.26,27508.56,27371.29,26977.15,26682.58,26281.47,25969.16,25603.58,25302.85,25112.86,25078.75,24999.79,25080.88,25287.92,25496.52,25440.4
38740,std_dev,267.07,235.45,229.24,228.25,232.87,245.05,250.39,263.93,278.88,291.25,315.14,333.71,360.08,374.83,398.32,415.6,426.94,453.08,475.87,498.1,521.87,542.88,563.08,591.8,633.7,678.57,713.96,786.88,862.14,941.1,1036.97,1138.13,1226.97,1310.45,1393.13,1453.05,1508.47,1565.55,1612.04,1669.51,1717.04,1750.73,1767.59,1788.49,1794.78,1788.42,1787.83,1785.63,1783.12,1795.15,1803.21,1823.77,1851.01,1882.04,2604.91,2600.01,2593.51,2592.12,1890.48,2589.46,2606,2628.6,1953.72,1948.24,2618.17,2590.66,2559.62,1866.4,1848.22,2506.84,2472.49,2436.69,1658.43,1683.05,2432.92,2448.83,1880.34,2083,2416.08,2786.43,3144.7,3744.1,3942.22,4113.16,4253.49,4394.71,4510.94,4643.28,4768.62,4894.07,4989.93,5057.86,5120.22,5206.54,5236.39,5246.72,5251.94,5211.46,5338.31,5341.23,5338.76,5338.73,5378.18,5443.06,5498.85,5521.63,5532.88,5525.71,5548.37,5595.63,5638.92,5632.1,5615.9,5636.34,5683.45,5702.19,5737.34,5763.41,5790.78,5809.84,5809.66,5814.75,5808.5,5836.47,5874.76,5926.5,5924.38,5904.46,5901.8,5904.62,5976.38,6018.62,6046.44,6024.93,5985.52,5950.95,6004.93,6055.49,6094.22,6112.24,6111.98,6098.75,6057.87,6073.02,6099.52,6112.46,6113.54,6101.66,6125.76,6112.5,6180.19,6221.8,6215.73,6214.18,6241.49,6218.18,6254.03,6296.67,6409.88,6380.21
38741,mean,414.2,402.4,401.34,403.5,408.23,422.19,420.3,454.8,472.72,497.18,527.6,567.07,605.09,636.5,670.39,694.12,720.48,746.86,783.76,823.81,863.37,893.5,939.38,999.22,1065.36,1151.68,1257.33,1396.01,1558.56,1736.35,1944.42,2165.42,2395.07,2584.4,2759.45,2918.75,3035.85,3171.94,3296.28,3395.59,3491.11,3561.29,3589.82,3634.63,3639.98,3584.21,3561.55,3553.62,3530.22,3529.03,3542.05,3555.19,3596.62,3649.93,3680.13,3653.73,3621.15,3584.06,3556.39,3530.3,3572.27,3634.9,3617.09,3564.65,3499.05,3373.12,3230.25,3169.92,3098.23,2981.6,2812.76,2638.89,2524.58,2508.19,2536.08,2632.13,2914.67,3533.2,4481.88,5586.32,6727.6,7797.24,8735.79,9541.77,10324.22,11031.43,11776.76,12517.99,13243.16,13936.75,14507.89,14964.6,15432.09,15853.9,16117.43,16268.96,16355.64,16392.52,16702.01,16994.66,17078.97,17141.6,17259.94,17461.07,17663.66,17739.72,17734.72,17771.21,17908.56,18097.82,18256.48,18246.35,18171.22,18262.63,18378.38,18516.14,18588.59,18660.66,18755.91,18868.34,18933.6,18891.44,18868.28,18995.93,19207.52,19329.83,19348.26,19328.69,19240.85,19281.59,19464.18,19689.96,19742.49,19670.57,19464.63,19329.39,19485.73,19653.05,19771.47,19843.28,19758.92,19694.68,19590.98,19465.45,19327.03,19252.19,19182.46,18905.63,18685.78,18419.03,18160.91,17932.52,17715.08,17559.09,17501.68,17495.34,17533.36,17670.61,17840.49,17764.16
38741,std_dev,248.11,229.07,224.25,230.25,231.14,239.91,251.55,265.4,281.34,298.76,314.42,335.8,355.87,371.49,389.82,406.62,419.3,437,460.19,479.97,501.91,520.31,540.19,570.64,599.5,630.04,667.49,715.27,770.8,830.98,897.06,969.84,1044.75,1106.61,1167.27,1221.95,1260.91,1307.21,1351.6,1390.73,1428.55,1461.31,1474.06,1499.47,1510.96,1502.43,1510.83,1519.62,1516.58,1528.31,1535.72,1548.12,1574.25,1601.23,1622.88,1616.51,1610.83,1613.22,1615.5,1617.22,1646.64,1672.24,1672.91,1672.12,1678.52,1649.78,1624.82,1620.4,1603.07,1575.21,1543.32,1515.34,1494.16,1500.74,1512.55,1546.86,1624.38,1794.17,2045.95,2321.87,2605.95,2857.73,3057.11,3224.57,3390.59,3527.74,3667.43,3804.74,3930.88,4048.25,4127.47,4178.46,4260.8,4307.13,4333.49,4331.62,4324.82,4336.02,4382.58,4441.59,4438,4439.35,4460.59,4499.56,4540.05,4552.46,4543.22,4544.06,4574.36,4615.63,4644.62,4638.34,4625.47,4629,4651.11,4680.13,4690.48,4720.66,4732.57,4749.32,4780.64,4753.49,4748.46,4757.44,4801.91,4820.72,4826.07,4804.02,4792.01,4809.45,4848.27,4887.27,4902.78,4885.46,4833.29,4819.1,4857.11,4871.22,4923.23,4945.35,4934.79,4904,4888.79,4920.84,4884.29,4898.31,4914.79,4865.14,4866.12,4835.86,4863.26,4869.62,4870.3,4840.13,4822.59,4859.18,4877.46,4898.53,4930.29,4920.68
