Img_name,Band_001,Band_002,Band_003,Band_004,Band_005,Band_006,Band_007,Band_008,Band_009,Band_010,Band_011,Band_012,Band_013,Band_014,Band_015,Band_016,Band_017,Band_018,Band_019,Band_020,Band_021,Band_022,Band_023,Band_024,Band_025,Band_026,Band_027,Band_028,Band_029,Band_030,Band_031,Band_032,Band_033,Band_034,Band_035,Band_036,Band_037,Band_038,Band_039,Band_040,Band_041,Band_042,Band_043,Band_044,Band_045,Band_046,Band_047,Band_048,Band_049,Band_050,Band_051,Band_052,Band_053,Band_054,Band_055,Band_056,Band_057,Band_058,Band_059,Band_060,Band_061,Band_062,Band_063,Band_064,Band_065,Band_066,Band_067,Band_068,Band_069,Band_070,Band_071,Band_072,Band_073,Band_074,Band_075,Band_076,Band_077,Band_078,Band_079,Band_080,Band_081,Band_082,Band_083,Band_084,Band_085,Band_086,Band_087,Band_088,Band_089,Band_090,Band_091,Band_092,Band_093,Band_094,Band_095,Band_096,Band_097,Band_098,Band_099,Band_100,Band_101,Band_102,Band_103,Band_104,Band_105,Band_106,Band_107,Band_108,Band_109,Band_110,Band_111,Band_112,Band_113,Band_114,Band_115,Band_116,Band_117,Band_118,Band_119,Band_120,Band_121,Band_122,Band_123,Band_124,Band_125,Band_126,Band_127,Band_128,Band_129,Band_130,Band_131,Band_132,Band_133,Band_134,Band_135,Band_136,Band_137,Band_138,Band_139,Band_140,Band_141,Band_142,Band_143,Band_144,Band_145,Band_146,Band_147,Band_148,Band_149,Band_150,Band_151,Band_152,Band_153,Band_154,Band_155,Band_156,Band_157,Band_158,Band_159,Band_160
38383,2729.04,2886.81,3046.70,3165.72,3307.37,3438.48,3540.92,3791.39,3988.54,4198.16,4420.61,4641.32,4856.70,5057.34,5286.79,5490.02,5708.54,5938.71,6232.87,6526.13,6834.47,7022.83,7301.56,7569.84,7829.54,8077.37,8317.66,8621.14,8878.04,9130.20,9407.24,9698.18,10036.91,10293.85,10616.28,10932.16,11197.08,11516.14,11839.67,12125.69,12449.38,12751.25,13011.43,13384.38,13683.61,13925.57,14281.43,14624.41,14891.66,15210.94,15520.14,15766.88,16088.18,16474.25,16814.14,17066.45,17376.64,17752.54,18056.73,18268.94,18656.80,19046.17,19210.54,19503.93,19928.09,20186.40,20357.46,20715.13,20986.74,21315.36,21616.29,21820.32,22066.16,22459.28,22744.83,22810.40,22963.27,23331.90,23678.53,23790.73,23956.26,24258.24,24558.68,24738.71,24913.79,25008.73,25217.95,25474.32,25786.16,26114.30,26347.53,26555.44,26881.79,27213.14,27386.97,27457.98,27527.49,27548.59,27971.57,28356.88,28463.72,28555.38,28710.56,29021.86,29289.69,29361.65,29332.48,29371.59,29555.74,29859.43,30063.65,30036.31,29934.46,30099.63,30269.02,30532.38,30668.68,30805.93,31006.53,31161.43,31217.41,31200.15,31187.49,31377.67,31685.82,31906.04,31923.50,31884.88,31765.81,31917.93,32247.32,32587.57,32727.85,32647.25,32412.31,32297.96,32563.04,32866.37,33156.58,33262.27,33279.40,33265.74,33235.04,33233.38,33288.90,33465.60,33518.83,33450.19,33537.59,33648.57,33838.47,33997.45,34131.24,34152.05,34234.79,34324.51,34479.20,34695.52,34952.31,35117.01
38384,2704.33,2880.23,3014.96,3149.79,3285.21,3427.73,3528.54,3771.02,3968.79,4179.84,4397.33,4611.16,4835.16,5039.21,5266.56,5471.80,5700.16,5925.76,6227.60,6519.75,6827.81,7031.47,7311.92,7578.99,7845.07,8097.31,8342.31,8650.82,8909.38,9174.22,9452.95,9738.34,10081.73,10347.57,10667.51,10990.79,11254.17,11577.19,11906.51,12198.92,12527.01,12841.37,13096.38,13475.42,13787.99,14017.89,14386.91,14731.56,14990.46,15329.08,15641.00,15900.74,16208.54,16602.88,16937.29,17193.17,17501.91,17892.25,18201.50,18407.02,18806.56,19197.08,19359.24,19645.64,20087.74,20341.23,20519.67,20876.47,21156.49,21483.49,21785.50,21989.78,22230.00,22640.07,22925.67,22987.04,23142.30,23527.95,23875.23,23986.70,24135.30,24457.51,24735.80,24932.18,25110.04,25213.04,25444.38,25699.34,26012.92,26332.70,26580.82,26773.29,27088.05,27406.18,27574.68,27651.95,27716.40,27790.23,28212.42,28571.95,28625.73,28732.05,28894.32,29197.01,29471.10,29539.44,29521.72,29531.67,29735.18,30048.15,30239.76,30199.81,30113.11,30268.24,30461.68,30695.57,30840.95,30979.65,31175.67,31349.11,31412.90,31391.03,31401.82,31573.39,31924.64,32150.68,32162.93,32120.47,32028.80,32163.52,32500.33,32859.89,33025.42,32927.36,32703.21,32619.52,32898.40,33209.44,33471.26,33621.87,33633.95,33583.11,33542.56,33593.40,33663.88,33826.88,33880.20,33830.86,33895.02,34009.61,34258.12,34472.61,34488.60,34463.54,34536.47,34629.21,34792.60,35055.45,35354.02,35447.31
38385,2739.27,2898.11,3048.23,3168.95,3319.02,3465.22,3563.02,3810.37,4004.79,4219.38,4439.86,4656.94,4883.97,5095.27,5321.86,5532.25,5756.41,5993.39,6297.68,6595.27,6901.38,7108.66,7390.45,7668.88,7929.72,8190.28,8439.77,8751.61,9017.22,9269.53,9568.11,9850.47,10206.52,10470.42,10794.49,11129.17,11384.31,11715.21,12050.90,12351.58,12674.66,13002.73,13253.55,13641.37,13961.28,14196.13,14571.89,14927.30,15181.88,15520.74,15863.64,16109.27,16415.14,16817.30,17171.15,17416.72,17722.79,18134.89,18455.56,18644.50,19064.55,19488.63,19627.49,19898.18,20367.89,20635.47,20806.29,21177.55,21471.73,21801.25,22103.26,22306.05,22541.23,22981.53,23287.85,23324.16,23461.35,23879.38,24281.29,24357.56,24493.21,24825.34,25137.02,25336.79,25487.13,25605.03,25841.23,26118.38,26436.78,26778.93,27027.67,27210.08,27507.38,27872.32,28048.61,28108.76,28152.42,28237.29,28699.40,29053.19,29155.38,29219.43,29384.57,29719.67,30005.30,30113.67,30044.24,30058.30,30268.72,30575.91,30822.24,30775.48,30668.69,30835.49,31037.98,31289.50,31428.33,31569.43,31755.24,31938.77,31985.49,31932.01,31919.83,32090.51,32445.41,32694.47,32713.44,32633.91,32506.84,32607.06,32995.20,33362.50,33553.35,33449.19,33153.00,33022.64,33314.78,33654.44,33970.58,34116.29,34097.85,34082.41,33992.17,34043.41,34096.77,34294.07,34347.14,34230.00,34345.31,34443.61,34692.96,34905.08,34942.34,34945.85,34994.66,34978.09,35206.82,35474.99,35774.68,35959.30
38386,2672.72,2812.18,2953.26,3085.64,3213.38,3356.80,3465.37,3697.57,3881.43,4094.55,4309.74,4519.15,4734.77,4942.75,5172.82,5374.95,5597.58,5834.01,6123.62,6414.90,6721.65,6925.75,7205.35,7473.94,7730.74,7990.90,8233.72,8542.33,8799.52,9062.16,9347.65,9627.60,9975.56,10226.26,10554.10,10875.40,11136.67,11456.30,11786.77,12085.98,12405.19,12721.99,12979.89,13353.31,13671.71,13901.46,14271.46,14624.75,14871.71,15206.71,15547.25,15787.19,16091.49,16477.50,16821.87,17072.83,17378.26,17768.70,18084.59,18280.29,18689.85,19100.24,19246.72,19522.88,19969.51,20241.15,20408.64,20769.38,21064.16,21378.14,21679.66,21879.12,22130.98,22542.51,22850.00,22886.66,23041.04,23443.92,23814.56,23911.26,24055.35,24374.55,24670.91,24858.12,25019.13,25155.04,25378.34,25637.19,25956.21,26278.42,26525.99,26699.48,27012.89,27340.14,27511.06,27585.21,27661.58,27754.12,28177.29,28529.24,28605.53,28671.46,28846.97,29170.15,29454.23,29558.92,29509.18,29516.96,29733.78,30035.27,30259.89,30217.12,30138.57,30292.24,30485.25,30738.04,30869.26,31002.89,31186.17,31355.29,31398.46,31392.77,31371.19,31552.58,31870.35,32102.48,32106.84,32067.91,31929.75,32057.14,32407.55,32783.39,32920.95,32837.11,32591.56,32495.75,32745.26,33084.81,33402.25,33518.60,33514.24,33480.78,33430.23,33462.92,33540.99,33745.81,33772.84,33688.06,33738.70,33870.23,34127.70,34331.61,34416.61,34364.59,34412.06,34453.52,34606.97,34940.21,35183.70,35378.43
38387,2451.09,2577.60,2704.78,2825.45,2945.43,3077.20,3177.53,3388.83,3562.08,3753.94,3947.99,4142.91,4341.24,4532.07,4742.31,4926.00,5134.98,5352.48,5618.40,5889.01,6168.73,6363.70,6624.46,6868.70,7105.43,7342.88,7569.91,7853.45,8094.44,8332.66,8609.55,8868.21,9189.15,9432.31,9733.05,10030.38,10278.53,10580.60,10880.71,11152.14,11449.64,11744.49,11984.88,12325.76,12612.58,12831.38,13168.46,13487.17,13725.50,14037.09,14336.73,14565.21,14847.93,15200.40,15515.09,15751.12,16035.00,16403.31,16681.52,16864.05,17244.81,17614.10,17749.07,18013.86,18416.26,18659.95,18833.34,19156.90,19422.85,19707.12,19988.25,20181.44,20402.59,20774.82,21039.62,21101.12,21251.10,21625.73,21967.46,22085.15,22233.45,22553.29,22833.67,23020.91,23199.34,23332.76,23564.18,23817.14,24120.05,24432.30,24667.63,24845.81,25138.26,25460.44,25630.56,25700.69,25759.77,25893.05,26266.38,26573.15,26656.68,26729.07,26899.61,27197.45,27437.42,27530.95,27489.72,27521.77,27720.75,27998.28,28201.54,28168.31,28107.48,28248.03,28421.61,28636.50,28800.35,28902.52,29075.54,29233.57,29279.25,29258.03,29251.23,29426.55,29732.10,29928.94,29939.35,29882.94,29811.77,29902.23,30227.33,30564.25,30692.45,30622.32,30408.72,30350.48,30574.26,30864.49,31117.33,31265.65,31262.85,31206.11,31205.27,31228.02,31284.96,31463.63,31513.54,31444.80,31509.57,31602.08,31823.80,31999.12,32073.55,32051.46,32074.76,32150.84,32246.52,32514.56,32840.47,32892.26
38388,2451.92,2593.01,2711.67,2832.36,2962.56,3094.79,3192.72,3406.05,3580.74,3778.27,3973.09,4171.86,4367.93,4555.42,4768.12,4949.17,5163.23,5371.32,5636.88,5912.24,6191.59,6379.45,6630.78,6883.79,7114.69,7351.89,7573.29,7859.62,8095.41,8318.78,8597.37,8837.61,9164.35,9396.60,9684.20,9991.36,10221.16,10521.28,10821.89,11086.60,11381.15,11678.97,11891.74,12245.06,12551.45,12739.45,13073.34,13409.41,13625.19,13930.27,14253.74,14468.71,14731.39,15093.61,15420.62,15632.28,15901.60,16272.94,16575.71,16718.13,17096.51,17513.53,17620.12,17847.23,18280.39,18543.84,18667.93,18999.87,19270.82,19564.56,19842.80,20015.47,20213.42,20610.26,20918.48,20924.32,21014.77,21419.12,21791.59,21873.50,21954.75,22258.32,22544.23,22728.41,22862.84,22967.33,23164.80,23407.86,23712.83,24023.04,24231.62,24374.87,24640.10,24969.44,25134.33,25149.03,25187.20,25293.50,25701.12,26035.27,26098.70,26120.78,26256.16,26557.23,26848.53,26948.69,26871.28,26835.94,27025.88,27304.17,27557.44,27513.29,27416.19,27539.10,27716.04,27957.87,28081.89,28196.99,28367.46,28517.04,28570.24,28491.83,28463.20,28638.47,28956.89,29208.73,29236.02,29148.53,28976.03,29070.69,29399.71,29807.25,29959.15,29887.25,29597.38,29465.31,29684.45,30040.06,30372.20,30508.97,30514.74,30372.29,30306.86,30336.57,30446.00,30612.54,30648.03,30568.96,30600.79,30668.24,30896.64,31156.61,31151.55,31144.32,31089.31,31103.15,31275.31,31559.55,31827.94,32044.19
38389,2591.20,2749.87,2905.03,3024.06,3153.54,3283.48,3363.96,3613.51,3791.54,4009.74,4213.15,4423.92,4630.77,4819.11,5036.15,5226.58,5431.82,5647.70,5926.19,6200.00,6487.20,6662.32,6923.10,7181.30,7416.40,7649.08,7871.36,8161.31,8405.76,8624.35,8881.66,9155.93,9479.85,9718.45,10021.59,10318.95,10553.99,10855.31,11164.10,11429.98,11732.72,12018.71,12240.22,12592.33,12893.12,13099.23,13438.45,13765.34,14003.36,14297.01,14600.70,14832.64,15118.72,15479.54,15798.68,16030.29,16306.99,16674.41,16963.12,17144.23,17513.42,17902.58,18033.08,18275.01,18707.84,18949.85,19088.10,19435.15,19683.84,20002.18,20284.25,20467.02,20664.83,21052.26,21349.26,21380.82,21492.25,21849.62,22221.93,22307.06,22422.59,22728.20,23007.82,23184.73,23340.35,23410.12,23623.21,23860.97,24146.31,24473.11,24702.05,24865.11,25159.33,25490.15,25647.61,25688.60,25718.96,25739.16,26174.51,26552.26,26637.88,26683.16,26842.82,27124.01,27383.24,27471.23,27437.94,27442.59,27622.09,27903.03,28118.43,28064.02,27957.42,28096.36,28263.11,28497.91,28637.83,28770.87,28945.88,29108.16,29155.85,29111.94,29069.42,29249.47,29556.83,29782.91,29788.43,29739.94,29611.79,29721.80,30023.91,30405.00,30540.05,30435.26,30160.95,30048.04,30272.35,30601.32,30898.84,31019.56,31011.89,30967.08,30924.41,30885.84,30962.09,31118.23,31144.55,31074.27,31174.23,31226.44,31437.38,31684.71,31713.92,31683.52,31733.81,31786.31,31987.10,32172.08,32477.28,32614.32
38390,3216.89,3390.15,3573.18,3718.35,3892.68,4052.88,4184.91,4469.58,4698.41,4955.69,5218.98,5461.83,5727.20,5976.47,6250.54,6491.98,6765.56,7039.90,7389.41,7740.56,8104.24,8350.05,8677.15,9000.79,9309.00,9615.04,9905.70,10272.59,10582.45,10879.90,11232.04,11562.70,11981.73,12284.40,12663.97,13060.18,13364.94,13757.50,14154.94,14493.51,14873.68,15251.43,15553.02,15998.11,16384.17,16645.51,17087.80,17505.79,17811.02,18203.72,18606.64,18891.11,19253.84,19720.70,20132.79,20431.03,20785.59,21260.99,21642.99,21866.85,22346.22,22854.15,23008.69,23321.07,23881.91,24204.24,24390.95,24815.87,25154.56,25549.52,25906.66,26149.62,26427.18,26925.37,27294.75,27339.98,27473.82,27972.95,28442.71,28545.72,28685.71,29085.77,29458.64,29675.28,29858.55,29997.12,30268.31,30567.50,30951.77,31356.88,31636.66,31838.11,32195.56,32622.39,32813.50,32864.40,32919.98,33026.55,33569.62,33993.09,34073.39,34165.61,34353.53,34717.88,35075.29,35201.29,35123.40,35107.07,35345.20,35715.81,36014.55,35940.90,35823.91,36012.55,36217.87,36515.89,36723.19,36855.84,37095.41,37272.39,37330.66,37298.43,37252.68,37440.40,37868.37,38148.36,38190.17,38084.57,37900.31,38042.44,38501.94,38962.76,39151.46,39038.73,38684.82,38513.98,38849.60,39216.86,39645.72,39843.63,39780.61,39721.73,39618.51,39622.30,39767.36,40018.70,40038.95,39950.14,39987.67,40148.66,40422.91,40682.47,40736.44,40719.81,40715.65,40798.26,40982.82,41348.15,41651.82,41825.30
38391,2266.34,2395.92,2519.56,2621.54,2741.94,2862.75,2944.91,3141.76,3306.66,3483.62,3666.79,3850.30,4028.49,4201.25,4389.55,4567.21,4748.26,4946.41,5189.64,5438.40,5694.88,5860.72,6099.06,6323.44,6542.73,6753.68,6963.74,7215.04,7433.64,7647.58,7885.54,8129.41,8417.33,8638.69,8907.98,9177.34,9396.83,9671.16,9947.26,10190.13,10464.50,10730.32,10951.00,11258.19,11517.80,11728.73,12029.76,12314.18,12537.18,12816.84,13083.65,13302.52,13565.09,13885.50,14170.72,14391.07,14650.79,14973.09,15226.99,15410.64,15754.84,16075.06,16211.22,16461.53,16813.44,17034.20,17193.00,17487.06,17731.21,18003.93,18255.84,18432.48,18640.47,18976.01,19210.20,19275.76,19417.97,19734.91,20032.96,20123.89,20256.69,20522.54,20764.74,20921.85,21067.62,21175.31,21362.34,21582.79,21846.22,22116.47,22328.48,22495.14,22764.31,23036.48,23188.52,23265.36,23332.55,23392.19,23731.06,24011.99,24099.81,24188.76,24334.32,24599.82,24811.01,24884.29,24891.75,24902.09,25073.93,25315.64,25492.01,25467.31,25397.11,25534.90,25702.36,25888.07,26035.20,26129.18,26302.95,26433.49,26486.00,26477.06,26489.88,26627.75,26889.24,27062.96,27055.13,27059.26,26987.74,27080.20,27364.61,27661.14,27778.54,27716.61,27500.25,27465.63,27677.33,27964.69,28162.26,28257.97,28285.66,28257.32,28222.93,28267.83,28331.65,28479.74,28509.29,28447.09,28536.95,28618.87,28852.29,29001.08,29063.39,29055.22,29130.49,29222.38,29279.11,29508.56,29741.10,29885.39
38392,2617.46,2760.36,2904.65,3025.07,3162.67,3292.95,3385.02,3620.54,3806.90,4015.74,4216.31,4431.99,4639.86,4833.02,5051.34,5249.15,5451.85,5676.36,5958.08,6236.51,6531.85,6713.41,6981.04,7239.21,7488.50,7723.00,7956.51,8253.05,8497.03,8739.09,9005.35,9279.34,9610.45,9858.94,10168.64,10474.08,10719.52,11022.04,11337.69,11614.18,11927.38,12225.82,12472.95,12828.34,13124.36,13352.29,13695.13,14022.73,14271.68,14589.26,14880.13,15131.20,15436.57,15801.20,16132.15,16364.59,16655.14,17028.65,17328.79,17518.88,17904.96,18278.01,18436.35,18710.16,19123.85,19372.68,19533.68,19885.76,20146.84,20461.29,20747.25,20946.85,21181.94,21569.52,21836.03,21905.39,22052.21,22405.96,22759.22,22858.79,22998.41,23306.57,23578.39,23768.79,23944.17,24040.27,24253.24,24497.82,24797.20,25105.30,25350.32,25534.98,25848.09,26163.88,26334.70,26417.38,26480.64,26527.65,26937.89,27295.71,27385.94,27463.30,27628.33,27938.14,28166.96,28257.43,28232.86,28247.63,28461.46,28737.78,28940.24,28902.00,28831.50,28978.19,29155.00,29379.56,29531.99,29659.77,29838.18,30009.37,30067.53,30062.09,30039.71,30213.23,30509.19,30731.19,30720.05,30688.63,30605.63,30727.61,31047.55,31390.24,31514.67,31462.84,31184.80,31108.40,31375.06,31677.48,31961.56,32064.35,32075.34,32089.63,32033.21,32045.63,32114.40,32291.58,32326.11,32239.52,32327.61,32459.81,32676.94,32874.54,32942.20,32945.23,33017.69,33122.72,33235.19,33507.65,33754.63,33900.47
38393,2455.73,2600.02,2731.69,2849.57,2970.43,3096.32,3191.38,3407.84,3581.12,3776.32,3969.36,4163.15,4365.13,4550.39,4759.21,4939.58,5138.69,5349.34,5619.83,5882.50,6158.78,6335.57,6594.74,6833.54,7072.68,7301.34,7522.91,7803.94,8032.29,8266.75,8520.01,8782.38,9093.08,9330.62,9622.00,9912.38,10150.41,10439.03,10735.21,11006.64,11300.49,11585.51,11817.53,12156.59,12437.49,12655.04,12983.39,13292.37,13531.79,13825.94,14119.11,14351.79,14640.52,14984.02,15289.32,15527.79,15802.03,16153.61,16435.65,16625.46,16998.55,17348.62,17493.32,17758.47,18151.45,18380.61,18545.11,18873.32,19128.25,19426.83,19694.14,19888.62,20112.28,20477.11,20732.37,20796.07,20943.15,21295.20,21609.74,21710.84,21860.18,22149.64,22400.44,22570.28,22733.39,22847.55,23043.33,23285.50,23565.37,23863.71,24087.22,24265.01,24553.13,24861.02,25021.13,25095.05,25158.31,25231.28,25605.67,25918.77,26024.20,26095.33,26255.50,26532.69,26784.60,26843.84,26824.47,26866.31,27049.95,27308.17,27513.40,27464.26,27386.56,27549.54,27722.90,27937.18,28059.45,28192.30,28365.75,28518.64,28578.84,28560.28,28566.91,28726.36,28993.01,29188.41,29207.95,29169.14,29071.87,29220.18,29506.38,29828.53,29958.27,29882.93,29683.27,29595.87,29831.04,30109.83,30358.16,30489.28,30501.09,30476.91,30449.92,30492.92,30533.64,30727.82,30708.23,30660.04,30790.39,30846.11,31072.59,31255.64,31312.08,31339.69,31377.56,31468.90,31619.18,31847.30,32089.01,32172.69
38394,2252.18,2381.24,2493.73,2604.66,2720.88,2841.16,2942.49,3132.59,3294.07,3469.72,3651.38,3828.41,4015.18,4189.83,4382.77,4560.58,4750.47,4949.64,5197.90,5451.16,5709.41,5888.09,6130.58,6354.13,6576.62,6797.44,7010.05,7274.91,7493.69,7718.64,7966.13,8207.65,8499.48,8722.02,9004.23,9274.28,9503.13,9784.64,10061.43,10314.45,10594.64,10864.33,11088.60,11403.77,11670.88,11877.32,12189.29,12485.41,12706.41,12991.51,13273.98,13485.78,13759.61,14083.02,14373.84,14601.79,14865.03,15194.16,15455.46,15643.68,15982.25,16318.07,16457.72,16701.16,17078.88,17302.05,17453.88,17765.49,18015.48,18288.59,18543.15,18724.79,18932.85,19285.87,19529.99,19580.56,19727.23,20061.91,20368.52,20461.96,20595.40,20872.54,21114.85,21277.48,21434.96,21539.53,21749.33,21961.95,22232.02,22513.90,22713.73,22879.94,23146.97,23438.85,23593.34,23654.26,23732.89,23824.08,24161.01,24435.52,24522.90,24587.77,24750.08,25015.38,25245.92,25334.23,25298.63,25328.05,25487.80,25755.47,25935.29,25903.14,25849.85,25981.98,26145.63,26348.38,26479.08,26586.30,26769.35,26881.90,26950.14,26924.99,26942.65,27099.18,27366.05,27541.21,27561.66,27514.70,27453.88,27565.33,27850.58,28143.77,28275.04,28212.92,28012.26,27955.42,28166.32,28454.00,28705.90,28812.11,28818.88,28784.80,28721.37,28817.04,28858.41,29025.87,29048.29,28992.98,29081.75,29122.96,29369.33,29531.37,29573.51,29592.78,29583.96,29672.28,29802.44,30012.44,30302.83,30392.11
38395,2735.47,2881.17,3042.48,3167.38,3306.31,3448.04,3556.26,3800.47,3988.77,4209.04,4422.83,4643.03,4866.08,5077.46,5307.19,5513.49,5743.12,5977.52,6277.34,6576.42,6884.88,7095.10,7379.63,7653.09,7918.20,8174.20,8424.51,8735.29,8998.74,9264.32,9552.48,9844.03,10195.13,10458.27,10782.47,11111.00,11378.18,11700.69,12030.23,12334.19,12662.85,12982.10,13240.60,13618.79,13935.06,14174.47,14545.08,14889.84,15157.97,15492.42,15822.79,16072.96,16385.07,16780.59,17126.58,17377.48,17679.39,18078.86,18397.54,18601.59,19010.73,19414.76,19572.86,19849.71,20300.16,20568.00,20743.17,21099.78,21393.15,21710.06,22010.68,22227.26,22478.93,22882.29,23178.16,23217.96,23374.26,23770.44,24138.20,24239.15,24392.82,24709.02,25008.26,25196.36,25376.16,25490.26,25723.29,25972.46,26287.61,26615.64,26848.65,27049.65,27371.00,27711.80,27872.80,27929.93,27995.15,28080.92,28494.90,28851.25,28936.32,29012.20,29185.98,29483.98,29772.50,29838.86,29801.02,29826.65,30021.99,30334.16,30546.10,30508.40,30420.09,30575.63,30763.63,30997.97,31150.73,31306.78,31492.37,31669.01,31727.30,31717.62,31729.64,31887.92,32223.07,32439.93,32479.87,32462.43,32345.52,32493.51,32815.43,33200.70,33346.09,33278.96,33033.94,32968.03,33271.50,33560.58,33832.18,34011.79,33992.91,33967.96,33952.05,33982.76,34022.96,34237.05,34257.86,34178.90,34276.81,34416.00,34602.89,34846.73,34867.14,34875.77,34932.52,35014.54,35128.97,35452.35,35690.37,35813.71
38396,2623.34,2778.41,2909.22,3038.13,3170.63,3301.89,3396.49,3635.00,3817.61,4026.20,4235.68,4448.89,4652.13,4850.53,5066.88,5260.23,5471.29,5687.33,5972.52,6249.13,6539.88,6723.08,6988.82,7240.66,7491.91,7727.50,7957.75,8247.94,8493.11,8732.18,8988.09,9268.50,9592.62,9840.18,10143.24,10454.39,10693.13,10999.03,11308.30,11583.97,11890.99,12180.36,12424.89,12778.90,13073.41,13292.63,13638.37,13967.93,14213.36,14518.44,14811.36,15054.91,15356.27,15716.70,16042.03,16283.68,16563.28,16923.21,17226.15,17414.63,17800.90,18167.10,18320.40,18586.51,18998.22,19246.18,19406.57,19743.15,19998.24,20317.25,20606.54,20798.05,21024.29,21403.14,21673.87,21722.41,21862.70,22223.08,22568.61,22669.43,22810.94,23108.64,23387.23,23564.26,23725.44,23812.13,24019.59,24260.09,24558.17,24860.89,25104.46,25281.29,25585.18,25914.03,26065.97,26136.97,26174.97,26192.52,26623.53,26981.66,27080.40,27153.44,27313.11,27616.37,27836.98,27935.04,27895.57,27907.55,28095.34,28377.48,28581.15,28516.67,28427.52,28582.50,28763.86,28978.63,29132.44,29264.10,29453.00,29608.20,29663.62,29644.54,29635.64,29815.70,30129.38,30331.03,30351.09,30292.49,30213.99,30336.69,30649.27,30969.02,31122.20,31063.23,30811.53,30708.63,30988.94,31255.33,31527.93,31670.99,31676.61,31656.84,31602.37,31628.67,31665.57,31837.99,31849.07,31800.73,31891.77,31968.18,32216.46,32376.43,32420.53,32439.78,32485.84,32609.58,32732.52,33002.00,33261.78,33368.48
38397,2582.42,2737.03,2872.41,2988.82,3120.71,3259.67,3371.54,3592.21,3771.05,3980.96,4191.70,4393.86,4605.61,4802.72,5023.93,5223.18,5442.24,5671.66,5954.16,6239.57,6536.52,6742.09,7013.35,7276.21,7525.88,7777.61,8019.91,8314.41,8570.73,8820.00,9106.68,9378.07,9716.22,9962.29,10274.70,10595.24,10853.26,11167.88,11490.43,11770.20,12090.61,12401.90,12648.07,13013.52,13327.25,13550.17,13909.41,14254.19,14496.33,14827.48,15156.46,15391.03,15689.09,16072.61,16406.37,16645.97,16937.24,17330.78,17628.99,17827.89,18221.21,18628.54,18762.83,19030.10,19477.83,19739.78,19904.53,20257.64,20541.77,20849.42,21155.76,21346.39,21576.87,21982.50,22275.74,22315.75,22455.89,22858.78,23220.90,23324.80,23462.68,23772.46,24068.37,24252.33,24426.12,24536.73,24771.00,25027.02,25334.23,25648.77,25877.94,26053.12,26353.03,26691.97,26870.30,26928.23,26987.81,27114.25,27511.22,27850.73,27923.41,28004.41,28167.51,28482.76,28758.28,28840.21,28802.95,28810.78,29013.29,29320.68,29548.55,29515.71,29446.37,29591.68,29759.98,29997.37,30147.41,30286.89,30465.79,30621.79,30669.46,30647.29,30641.59,30790.49,31124.41,31341.73,31367.52,31291.48,31178.65,31295.49,31638.54,32010.70,32173.49,32094.30,31830.35,31739.01,31971.79,32302.03,32625.56,32751.58,32745.98,32695.96,32625.06,32680.91,32784.40,32952.62,32962.40,32889.87,32982.67,33103.88,33358.55,33509.53,33605.06,33574.99,33626.04,33656.01,33790.55,34068.90,34356.17,34541.46
